,diarynum,entry_id,entry_year,new_entry_type,new_name_type
342,3.0,725,1934.0,7,Culture
343,3.0,694,1932.0,4,Politics
344,2.0,1522,1921.0,0,Routine
345,3.0,694,1932.0,4,Politics
346,3.0,694,1932.0,4,Politics
347,3.0,725,1934.0,7,Culture
348,3.0,725,1934.0,5,War
349,2.0,1522,1921.0,0,Routine
350,3.0,725,1934.0,7,Culture
351,2.0,1483,1918.0,3,Professional Activity
352,3.0,694,1932.0,4,Politics
353,3.0,725,1934.0,5,War
354,3.0,725,1934.0,7,Culture
355,3.0,725,1934.0,7,Culture
356,3.0,694,1932.0,4,Politics
357,3.0,725,1934.0,7,Culture
358,3.0,694,1932.0,4,Politics
359,2.0,1513,1920.0,1,Form
360,3.0,725,1934.0,7,Culture
361,3.0,694,1932.0,4,Politics
362,2.0,1483,1918.0,3,Professional Activity
363,3.0,725,1934.0,7,Culture
364,3.0,694,1932.0,4,Politics
365,3.0,694,1932.0,4,Politics
366,2.0,1483,1918.0,3,Professional Activity
367,3.0,725,1934.0,7,Culture
368,3.0,725,1934.0,7,Culture
369,3.0,725,1934.0,5,War
370,2.0,1513,1920.0,1,Form
371,3.0,694,1932.0,4,Politics
372,3.0,725,1934.0,7,Culture
373,3.0,694,1932.0,4,Politics
374,3.0,725,1934.0,7,Culture
375,2.0,1522,1921.0,0,Routine
376,2.0,1513,1920.0,1,Form
377,3.0,764,1934.0,8,Opinions
378,3.0,725,1934.0,7,Culture
379,3.0,725,1934.0,7,Culture
380,3.0,725,1934.0,6,Information
381,3.0,725,1934.0,7,Culture
382,2.0,1513,1920.0,1,Form
383,3.0,725,1934.0,7,Culture
384,3.0,725,1934.0,6,Information
385,3.0,725,1934.0,7,Culture
386,3.0,694,1932.0,4,Politics
387,2.0,1513,1920.0,1,Form
388,2.0,1522,1921.0,0,Routine
389,2.0,1513,1920.0,1,Form
390,3.0,725,1934.0,7,Culture
391,3.0,725,1934.0,5,War
392,2.0,1513,1920.0,1,Form
393,3.0,725,1934.0,7,Culture
394,2.0,1522,1921.0,0,Routine
395,2.0,1483,1918.0,3,Professional Activity
396,2.0,1483,1918.0,3,Professional Activity
397,2.0,1513,1920.0,1,Form
398,3.0,725,1934.0,7,Culture
399,3.0,694,1932.0,4,Politics
400,3.0,725,1934.0,7,Culture
401,2.0,1522,1921.0,0,Routine
402,3.0,725,1934.0,7,Culture
403,3.0,694,1932.0,4,Politics
404,3.0,694,1932.0,4,Politics
405,3.0,725,1934.0,6,Information
406,3.0,694,1932.0,4,Politics
407,3.0,694,1932.0,4,Politics
408,3.0,694,1932.0,4,Politics
409,3.0,694,1932.0,4,Politics
410,3.0,725,1934.0,7,Culture
411,3.0,694,1932.0,4,Politics
412,3.0,725,1934.0,7,Culture
413,2.0,1483,1918.0,3,Professional Activity
414,2.0,1522,1921.0,0,Routine
415,2.0,1522,1921.0,0,Routine
416,3.0,725,1934.0,7,Culture
417,3.0,694,1932.0,4,Politics
418,2.0,1522,1921.0,0,Routine
419,2.0,1513,1920.0,1,Form
420,3.0,694,1932.0,4,Politics
421,3.0,694,1932.0,4,Politics
422,3.0,725,1934.0,6,Information
423,2.0,1522,1921.0,0,Routine
424,3.0,725,1934.0,5,War
425,3.0,694,1932.0,4,Politics
426,2.0,1522,1921.0,0,Routine
427,3.0,725,1934.0,7,Culture
428,3.0,694,1932.0,4,Politics
429,3.0,694,1932.0,4,Politics
430,2.0,1522,1921.0,0,Routine
431,3.0,725,1934.0,7,Culture
432,3.0,725,1934.0,5,War
433,2.0,1522,1921.0,0,Routine
434,2.0,1522,1921.0,0,Routine
435,3.0,694,1932.0,4,Politics
436,2.0,1483,1918.0,3,Professional Activity
437,2.0,1522,1921.0,0,Routine
438,2.0,1522,1921.0,0,Routine
439,3.0,764,1934.0,8,Opinions
440,3.0,694,1932.0,4,Politics
441,3.0,694,1932.0,4,Politics
442,3.0,725,1934.0,5,War
443,3.0,725,1934.0,7,Culture
444,3.0,725,1934.0,7,Culture
445,2.0,1513,1920.0,1,Form
446,3.0,694,1932.0,4,Politics
447,2.0,1513,1920.0,1,Form
448,3.0,725,1934.0,5,War
449,3.0,725,1934.0,5,War
450,2.0,1513,1920.0,1,Form
451,2.0,1522,1921.0,0,Routine
452,2.0,1522,1921.0,0,Routine
453,3.0,694,1932.0,4,Politics
454,3.0,725,1934.0,5,War
455,3.0,725,1934.0,5,War
456,2.0,1522,1921.0,0,Routine
457,3.0,694,1932.0,4,Politics
458,2.0,1522,1921.0,0,Routine
459,3.0,694,1932.0,4,Politics
460,2.0,1483,1918.0,3,Professional Activity
461,3.0,725,1934.0,7,Culture
462,3.0,725,1934.0,6,Information
463,3.0,725,1934.0,7,Culture
464,3.0,725,1934.0,7,Culture
465,3.0,725,1934.0,5,War
466,3.0,725,1934.0,5,War
467,2.0,1483,1918.0,3,Professional Activity
468,2.0,1522,1921.0,0,Routine
469,3.0,725,1934.0,5,War
470,3.0,725,1934.0,6,Information
471,2.0,1522,1921.0,0,Routine
472,2.0,1483,1918.0,3,Professional Activity
473,2.0,1513,1920.0,1,Form
474,2.0,1513,1920.0,1,Form
475,3.0,694,1932.0,4,Politics
476,3.0,694,1932.0,4,Politics
477,3.0,725,1934.0,7,Culture
478,2.0,1502,1919.0,2,Personal Mentions
479,3.0,725,1934.0,5,War
480,3.0,725,1934.0,5,War
481,2.0,1522,1921.0,0,Routine
482,2.0,1522,1921.0,0,Routine
483,2.0,1522,1921.0,0,Routine
484,2.0,1522,1921.0,0,Routine
485,2.0,1522,1921.0,0,Routine
486,3.0,694,1932.0,4,Politics
487,3.0,725,1934.0,5,War
488,3.0,725,1934.0,7,Culture
489,2.0,1522,1921.0,0,Routine
490,3.0,694,1932.0,4,Politics
491,3.0,694,1932.0,4,Politics
492,2.0,1522,1921.0,0,Routine
493,2.0,1522,1921.0,0,Routine
494,3.0,694,1932.0,4,Politics
495,3.0,694,1932.0,4,Politics
496,3.0,694,1932.0,4,Politics
497,3.0,694,1932.0,4,Politics
498,3.0,694,1932.0,4,Politics
499,2.0,1522,1921.0,0,Routine
500,3.0,725,1934.0,6,Information
501,3.0,725,1934.0,7,Culture
502,3.0,725,1934.0,7,Culture
503,3.0,694,1932.0,4,Politics
504,2.0,1522,1921.0,0,Routine
505,3.0,694,1932.0,4,Politics
506,3.0,725,1934.0,5,War
507,2.0,1483,1918.0,3,Professional Activity
508,3.0,725,1934.0,5,War
509,3.0,725,1934.0,5,War
510,3.0,725,1934.0,5,War
511,3.0,725,1934.0,7,Culture
512,3.0,725,1934.0,7,Culture
513,3.0,725,1934.0,5,War
514,3.0,725,1934.0,7,Culture
515,3.0,694,1932.0,4,Politics
516,3.0,725,1934.0,7,Culture
517,3.0,725,1934.0,5,War
518,3.0,725,1934.0,5,War
519,3.0,694,1932.0,4,Politics
520,3.0,725,1934.0,7,Culture
521,3.0,725,1934.0,5,War
522,2.0,1522,1921.0,0,Routine
523,3.0,694,1932.0,4,Politics
524,3.0,694,1932.0,4,Politics
525,3.0,694,1932.0,4,Politics
526,2.0,1483,1918.0,3,Professional Activity
527,3.0,694,1932.0,4,Politics
528,2.0,1513,1920.0,1,Form
529,3.0,725,1934.0,7,Culture
530,3.0,725,1934.0,7,Culture
531,2.0,1522,1921.0,0,Routine
532,3.0,694,1932.0,4,Politics
533,3.0,694,1932.0,4,Politics
534,3.0,725,1934.0,7,Culture
535,3.0,694,1932.0,4,Politics
536,3.0,694,1932.0,4,Politics
537,2.0,1483,1918.0,3,Professional Activity
538,2.0,1522,1921.0,0,Routine
539,2.0,1522,1921.0,0,Routine
540,2.0,1522,1921.0,0,Routine
541,3.0,694,1932.0,4,Politics
542,2.0,1513,1920.0,1,Form
543,3.0,694,1932.0,4,Politics
544,3.0,725,1934.0,5,War
545,3.0,725,1934.0,5,War
546,2.0,1513,1920.0,1,Form
547,2.0,1522,1921.0,0,Routine
548,3.0,725,1934.0,7,Culture
549,2.0,1483,1918.0,3,Professional Activity
550,3.0,725,1934.0,5,War
551,2.0,1483,1918.0,3,Professional Activity
552,3.0,725,1934.0,7,Culture
553,3.0,694,1932.0,4,Politics
554,2.0,1483,1918.0,3,Professional Activity
555,3.0,725,1934.0,6,Information
556,2.0,1513,1920.0,1,Form
557,2.0,1513,1920.0,1,Form
558,2.0,1483,1918.0,3,Professional Activity
559,3.0,725,1934.0,6,Information
560,3.0,725,1934.0,5,War
561,3.0,725,1934.0,6,Information
562,2.0,1513,1920.0,1,Form
563,2.0,1522,1921.0,0,Routine
564,3.0,725,1934.0,6,Information
565,3.0,694,1932.0,4,Politics
566,3.0,725,1934.0,7,Culture
567,2.0,1522,1921.0,0,Routine
568,3.0,725,1934.0,5,War
569,3.0,725,1934.0,7,Culture
570,3.0,725,1934.0,7,Culture
571,2.0,1502,1919.0,2,Personal Mentions
572,3.0,725,1934.0,5,War
573,3.0,725,1934.0,5,War
574,2.0,1513,1920.0,1,Form
575,2.0,1522,1921.0,0,Routine
576,3.0,694,1932.0,4,Politics
577,3.0,694,1932.0,4,Politics
578,2.0,1522,1921.0,0,Routine
579,3.0,725,1934.0,5,War
580,3.0,725,1934.0,6,Information
581,2.0,1513,1920.0,1,Form
582,3.0,725,1934.0,7,Culture
583,2.0,1483,1918.0,3,Professional Activity
584,2.0,1513,1920.0,1,Form
585,3.0,725,1934.0,5,War
586,2.0,1522,1921.0,0,Routine
587,2.0,1522,1921.0,0,Routine
588,2.0,1513,1920.0,1,Form
589,3.0,725,1934.0,5,War
590,2.0,1513,1920.0,1,Form
591,2.0,1502,1919.0,2,Personal Mentions
592,3.0,725,1934.0,7,Culture
593,3.0,694,1932.0,4,Politics
594,2.0,1522,1921.0,0,Routine
595,3.0,725,1934.0,7,Culture
596,3.0,725,1934.0,7,Culture
597,2.0,1513,1920.0,1,Form
598,3.0,725,1934.0,5,War
599,3.0,725,1934.0,5,War
600,2.0,1483,1918.0,3,Professional Activity
601,3.0,725,1934.0,5,War
602,3.0,725,1934.0,5,War
603,3.0,694,1932.0,4,Politics
604,3.0,725,1934.0,5,War
605,2.0,1522,1921.0,0,Routine
606,3.0,725,1934.0,7,Culture
607,3.0,725,1934.0,5,War
608,2.0,1522,1921.0,0,Routine
609,3.0,725,1934.0,5,War
610,3.0,725,1934.0,7,Culture
611,3.0,725,1934.0,7,Culture
612,2.0,1483,1918.0,3,Professional Activity
613,2.0,1522,1921.0,0,Routine
614,3.0,694,1932.0,4,Politics
615,3.0,694,1932.0,4,Politics
616,3.0,725,1934.0,5,War
617,3.0,694,1932.0,4,Politics
618,2.0,1483,1918.0,3,Professional Activity
619,3.0,725,1934.0,5,War
620,3.0,694,1932.0,4,Politics
621,2.0,1522,1921.0,0,Routine
622,3.0,694,1932.0,4,Politics
623,2.0,1522,1921.0,0,Routine
624,3.0,725,1934.0,5,War
625,2.0,1483,1918.0,3,Professional Activity
626,3.0,725,1934.0,7,Culture
627,2.0,1513,1920.0,1,Form
628,2.0,1502,1919.0,2,Personal Mentions
629,2.0,1522,1921.0,0,Routine
630,3.0,725,1934.0,6,Information
631,3.0,725,1934.0,5,War
632,2.0,1522,1921.0,0,Routine
633,3.0,725,1934.0,7,Culture
634,2.0,1483,1918.0,3,Professional Activity
635,3.0,694,1932.0,4,Politics
636,2.0,1522,1921.0,0,Routine
637,3.0,694,1932.0,4,Politics
638,2.0,1483,1918.0,3,Professional Activity
639,2.0,1483,1918.0,3,Professional Activity
640,3.0,725,1934.0,5,War
641,3.0,725,1934.0,5,War
642,3.0,694,1932.0,4,Politics
643,3.0,694,1932.0,4,Politics
644,3.0,725,1934.0,5,War
645,3.0,694,1932.0,4,Politics
646,2.0,1522,1921.0,0,Routine
647,2.0,1483,1918.0,3,Professional Activity
648,3.0,725,1934.0,5,War
649,2.0,1483,1918.0,3,Professional Activity
650,2.0,1513,1920.0,1,Form
651,2.0,1513,1920.0,1,Form
652,3.0,725,1934.0,5,War
653,2.0,1513,1920.0,1,Form
654,3.0,725,1934.0,6,Information
655,3.0,725,1934.0,5,War
656,3.0,725,1934.0,5,War
657,3.0,725,1934.0,5,War
658,3.0,725,1934.0,6,Information
659,3.0,694,1932.0,4,Politics
660,3.0,725,1934.0,7,Culture
661,2.0,1522,1921.0,0,Routine
662,3.0,725,1934.0,5,War
663,3.0,725,1934.0,7,Culture
664,3.0,725,1934.0,6,Information
665,3.0,725,1934.0,5,War
666,3.0,725,1934.0,7,Culture
667,2.0,1522,1921.0,0,Routine
668,3.0,725,1934.0,5,War
669,3.0,694,1932.0,4,Politics
670,3.0,725,1934.0,5,War
671,2.0,1522,1921.0,0,Routine
672,3.0,725,1934.0,7,Culture
673,2.0,1522,1921.0,0,Routine
674,2.0,1483,1918.0,3,Professional Activity
675,3.0,725,1934.0,7,Culture
676,2.0,1522,1921.0,0,Routine
677,3.0,725,1934.0,5,War
678,3.0,725,1934.0,5,War
679,3.0,725,1934.0,7,Culture
680,3.0,725,1934.0,5,War
681,3.0,725,1934.0,5,War
682,3.0,725,1934.0,7,Culture
683,3.0,725,1934.0,5,War
684,3.0,725,1934.0,7,Culture
685,3.0,725,1934.0,5,War
686,2.0,1513,1920.0,1,Form
687,2.0,1522,1921.0,0,Routine
688,2.0,1513,1920.0,1,Form
689,3.0,725,1934.0,7,Culture
690,2.0,1522,1921.0,0,Routine
691,3.0,725,1934.0,5,War
692,3.0,725,1934.0,7,Culture
693,3.0,725,1934.0,5,War
694,2.0,1522,1921.0,0,Routine
695,3.0,694,1932.0,4,Politics
696,3.0,694,1932.0,4,Politics
697,3.0,725,1934.0,5,War
698,2.0,1483,1918.0,3,Professional Activity
699,3.0,725,1934.0,5,War
700,3.0,725,1934.0,5,War
701,2.0,1513,1920.0,1,Form
702,2.0,1483,1918.0,3,Professional Activity
703,3.0,725,1934.0,7,Culture
704,3.0,725,1934.0,7,Culture
705,3.0,725,1934.0,5,War
706,2.0,1483,1918.0,3,Professional Activity
707,2.0,1513,1920.0,1,Form
708,2.0,1513,1920.0,1,Form
709,2.0,1502,1919.0,2,Personal Mentions
710,2.0,1483,1918.0,3,Professional Activity
711,2.0,1513,1920.0,1,Form
712,2.0,1522,1921.0,0,Routine
713,3.0,764,1934.0,8,Opinions
714,3.0,694,1932.0,4,Politics
715,2.0,1513,1920.0,1,Form
716,2.0,1483,1918.0,3,Professional Activity
717,3.0,725,1934.0,5,War
718,2.0,1522,1921.0,0,Routine
719,2.0,1522,1921.0,0,Routine
720,2.0,1522,1921.0,0,Routine
721,3.0,725,1934.0,6,Information
722,3.0,694,1932.0,4,Politics
723,3.0,725,1934.0,5,War
724,2.0,1483,1918.0,3,Professional Activity
725,3.0,725,1934.0,6,Information
