,diarynum,entry_id,entry_year,new_entry_type,new_name_type
63,8.0,1860,1949.0,5,War
64,8.0,1862,1949.0,3,Professional Activity
65,8.0,1900,1950.0,7,Culture
66,8.0,1911,1950.0,5,War
67,8.0,1917,1950.0,0,Routine
68,8.0,1920,1950.0,7,Culture
69,8.0,1920,1950.0,1,Form
70,8.0,1926,1950.0,4,Politics
71,8.0,1926,1950.0,5,War
72,8.0,1948,1951.0,7,Culture
73,8.0,2024,1953.0,7,Culture
74,8.0,2057,1954.0,7,Culture
75,8.0,2074,1955.0,7,Culture
76,8.0,2099,1955.0,0,Routine
77,8.0,2122,1956.0,7,Culture
78,8.0,2123,1956.0,7,Culture
79,8.0,2132,1956.0,4,Politics
80,8.0,2158,1957.0,5,War
81,8.0,2238,1959.0,7,Culture
82,8.0,2302,1961.0,4,Politics
83,8.0,2302,1961.0,5,War
84,8.0,2302,1961.0,3,Professional Activity
85,8.0,2302,1961.0,4,Politics
86,8.0,2302,1961.0,4,Politics
87,8.0,2302,1961.0,5,War
88,8.0,2302,1961.0,4,Politics
89,8.0,2302,1961.0,7,Culture
90,8.0,2302,1961.0,4,Politics
91,8.0,2302,1961.0,4,Politics
92,8.0,2308,1961.0,7,Culture
93,8.0,2319,1961.0,4,Politics
94,10.0,2362,1902.0,3,Professional Activity
95,10.0,2387,1911.0,0,Routine
96,10.0,2393,1911.0,7,Culture
97,10.0,2393,1911.0,7,Culture
98,10.0,2405,1911.0,1,Form
99,10.0,2432,1912.0,0,Routine
100,10.0,2443,1912.0,6,Information
101,10.0,2474,1912.0,3,Professional Activity
102,10.0,2474,1912.0,0,Routine
103,10.0,2486,1912.0,2,Personal Mentions
104,10.0,2496,1912.0,3,Professional Activity
105,10.0,2589,1912.0,7,Culture
106,10.0,2594,1912.0,0,Routine
107,10.0,2594,1912.0,7,Culture
108,10.0,2597,1912.0,7,Culture
109,10.0,2598,1912.0,4,Politics
110,10.0,2598,1912.0,5,War
111,10.0,2600,1912.0,7,Culture
112,10.0,2601,1912.0,7,Culture
113,10.0,2601,1912.0,7,Culture
114,10.0,2601,1912.0,7,Culture
115,10.0,2601,1912.0,4,Politics
116,10.0,2603,1912.0,1,Form
117,10.0,2609,1912.0,0,Routine
118,10.0,2609,1912.0,7,Culture
119,10.0,2612,1912.0,5,War
120,10.0,2612,1912.0,2,Personal Mentions
121,10.0,2621,1912.0,7,Culture
122,10.0,2669,1913.0,3,Professional Activity
123,10.0,2689,1913.0,7,Culture
124,10.0,2689,1913.0,6,Information
125,10.0,2693,1913.0,7,Culture
126,10.0,2700,1913.0,7,Culture
127,10.0,2709,1913.0,6,Information
128,10.0,2710,1913.0,7,Culture
129,10.0,2756,1917.0,7,Culture
130,10.0,2763,1917.0,0,Routine
131,10.0,2763,1917.0,0,Routine
132,10.0,2769,1917.0,0,Routine
133,10.0,2780,1917.0,2,Personal Mentions
134,10.0,2793,1917.0,5,War
135,10.0,2793,1917.0,0,Routine
136,10.0,2793,1917.0,7,Culture
137,10.0,2814,1917.0,0,Routine
138,10.0,2818,1917.0,7,Culture
139,10.0,2818,1917.0,0,Routine
140,10.0,2819,1917.0,0,Routine
141,10.0,2830,1917.0,5,War
142,10.0,2832,1917.0,3,Professional Activity
143,10.0,2832,1917.0,4,Politics
144,10.0,2834,1918.0,4,Politics
145,10.0,2834,1918.0,1,Form
146,10.0,2836,1918.0,6,Information
147,10.0,2836,1918.0,1,Form
148,10.0,2837,1918.0,1,Form
149,10.0,2846,1918.0,3,Professional Activity
150,10.0,2868,1920.0,4,Politics
151,10.0,2872,1920.0,5,War
152,10.0,2911,1921.0,0,Routine
153,10.0,2911,1921.0,3,Professional Activity
154,10.0,2911,1921.0,5,War
155,10.0,2911,1921.0,6,Information
156,10.0,2911,1921.0,3,Professional Activity
157,10.0,2911,1921.0,5,War
158,10.0,2911,1921.0,3,Professional Activity
159,10.0,2911,1921.0,1,Form
160,10.0,2911,1921.0,6,Information
161,10.0,2921,1921.0,3,Professional Activity
162,10.0,2921,1921.0,7,Culture
163,10.0,2921,1921.0,7,Culture
164,11.0,2924,1921.0,7,Culture
165,11.0,2924,1921.0,1,Form
166,11.0,2928,1921.0,1,Form
167,11.0,2929,1921.0,0,Routine
168,11.0,2934,1921.0,4,Politics
169,11.0,2934,1921.0,0,Routine
170,11.0,2934,1921.0,6,Information
171,11.0,2935,1921.0,0,Routine
172,11.0,2936,1921.0,0,Routine
173,11.0,2941,1921.0,3,Professional Activity
174,12.0,139536,1901.0,5,War
175,12.0,139536,1901.0,6,Information
176,12.0,139569,1902.0,5,War
177,12.0,139570,1902.0,5,War
178,12.0,139570,1902.0,3,Professional Activity
179,12.0,139570,1902.0,1,Form
180,12.0,139571,1902.0,1,Form
181,12.0,139571,1902.0,1,Form
182,12.0,139572,1902.0,1,Form
183,12.0,139574,1902.0,1,Form
184,12.0,139576,1902.0,5,War
185,12.0,139582,1902.0,0,Routine
186,12.0,139582,1902.0,0,Routine
187,12.0,139592,1903.0,1,Form
188,12.0,139592,1903.0,8,Opinions
189,12.0,139594,1903.0,7,Culture
190,12.0,139598,1903.0,4,Politics
191,12.0,139600,1903.0,5,War
192,12.0,139604,1903.0,3,Professional Activity
193,12.0,139605,1903.0,5,War
194,12.0,139605,1903.0,0,Routine
195,12.0,139610,1903.0,5,War
196,12.0,139629,1904.0,7,Culture
197,12.0,139640,1904.0,5,War
198,12.0,139661,1904.0,4,Politics
199,12.0,139668,1904.0,4,Politics
200,12.0,139684,1905.0,5,War
201,12.0,139686,1905.0,1,Form
202,12.0,139691,1905.0,3,Professional Activity
203,12.0,139691,1905.0,1,Form
204,12.0,139696,1905.0,6,Information
205,12.0,139696,1905.0,5,War
206,12.0,139700,1905.0,7,Culture
207,12.0,139716,1905.0,3,Professional Activity
208,12.0,139716,1905.0,1,Form
209,12.0,139740,1905.0,3,Professional Activity
210,12.0,139741,1905.0,3,Professional Activity
211,12.0,139759,1905.0,0,Routine
212,12.0,139767,1905.0,0,Routine
213,12.0,139775,1905.0,0,Routine
214,12.0,139779,1905.0,0,Routine
215,12.0,139791,1905.0,0,Routine
216,12.0,139793,1905.0,8,Opinions
217,12.0,139799,1905.0,4,Politics
218,12.0,139800,1905.0,0,Routine
219,12.0,139803,1905.0,1,Form
220,12.0,139812,1906.0,5,War
221,12.0,139812,1906.0,1,Form
222,12.0,139853,1906.0,3,Professional Activity
223,12.0,139883,1906.0,0,Routine
224,12.0,139883,1906.0,3,Professional Activity
225,12.0,139883,1906.0,3,Professional Activity
226,12.0,139883,1906.0,5,War
227,12.0,139883,1906.0,6,Information
228,12.0,139885,1906.0,5,War
229,12.0,139897,1906.0,5,War
230,12.0,139920,1906.0,5,War
231,12.0,139937,1906.0,0,Routine
232,12.0,139938,1906.0,5,War
233,12.0,139939,1906.0,1,Form
234,12.0,139949,1907.0,5,War
235,12.0,139962,1907.0,6,Information
236,12.0,139966,1907.0,5,War
237,12.0,139980,1907.0,0,Routine
238,12.0,139984,1907.0,7,Culture
239,12.0,139992,1907.0,5,War
240,12.0,140000,1907.0,1,Form
241,12.0,140004,1907.0,3,Professional Activity
242,12.0,140025,1907.0,4,Politics
243,12.0,140027,1907.0,5,War
244,12.0,140027,1907.0,8,Opinions
245,12.0,140052,1908.0,7,Culture
246,12.0,140066,1908.0,6,Information
247,12.0,140097,1909.0,0,Routine
248,12.0,140100,1909.0,2,Personal Mentions
249,12.0,140100,1909.0,7,Culture
250,12.0,140166,1910.0,2,Personal Mentions
251,12.0,140192,1911.0,5,War
252,12.0,140192,1911.0,1,Form
253,12.0,140197,1911.0,0,Routine
254,12.0,140214,1912.0,1,Form
255,13.0,4309,1915.0,7,Culture
256,13.0,4309,1915.0,0,Routine
257,13.0,4310,1915.0,7,Culture
258,13.0,4311,1915.0,4,Politics
259,13.0,4313,1915.0,7,Culture
260,13.0,4314,1915.0,4,Politics
261,13.0,4326,1915.0,5,War
262,13.0,4329,1915.0,7,Culture
263,13.0,4332,1915.0,4,Politics
264,13.0,4333,1915.0,7,Culture
265,13.0,4336,1915.0,5,War
266,13.0,4339,1915.0,7,Culture
267,13.0,4341,1915.0,0,Routine
268,13.0,4341,1915.0,0,Routine
269,13.0,4343,1915.0,0,Routine
270,13.0,4355,1915.0,5,War
271,13.0,4357,1915.0,0,Routine
272,13.0,4358,1915.0,3,Professional Activity
273,13.0,4359,1915.0,0,Routine
274,13.0,4361,1915.0,7,Culture
275,13.0,4370,1915.0,0,Routine
276,13.0,4379,1915.0,7,Culture
277,13.0,4379,1915.0,0,Routine
278,13.0,4383,1915.0,5,War
279,13.0,4386,1915.0,7,Culture
280,13.0,4391,1915.0,5,War
281,13.0,4392,1915.0,7,Culture
282,13.0,4393,1915.0,7,Culture
283,13.0,4393,1915.0,7,Culture
284,13.0,4438,1915.0,7,Culture
285,13.0,4438,1915.0,4,Politics
286,13.0,4440,1915.0,4,Politics
287,13.0,4458,1915.0,3,Professional Activity
288,13.0,4471,1916.0,4,Politics
289,13.0,4472,1916.0,3,Professional Activity
290,13.0,4483,1916.0,4,Politics
291,13.0,4483,1916.0,4,Politics
292,13.0,4483,1916.0,4,Politics
293,13.0,4483,1916.0,1,Form
294,13.0,4489,1916.0,4,Politics
295,13.0,4494,1916.0,5,War
296,13.0,4504,1916.0,4,Politics
297,13.0,4504,1916.0,3,Professional Activity
298,13.0,4504,1916.0,5,War
299,13.0,4507,1916.0,7,Culture
300,13.0,4508,1916.0,5,War
301,13.0,4510,1916.0,5,War
302,13.0,4510,1916.0,7,Culture
303,13.0,4515,1916.0,5,War
304,13.0,4517,1916.0,4,Politics
305,13.0,4519,1916.0,6,Information
306,13.0,4525,1916.0,0,Routine
307,13.0,4541,1916.0,0,Routine
308,13.0,4544,1916.0,2,Personal Mentions
309,13.0,4551,1916.0,7,Culture
310,13.0,4551,1916.0,5,War
311,13.0,4551,1916.0,1,Form
312,13.0,4564,1916.0,5,War
313,13.0,4578,1916.0,4,Politics
314,13.0,4590,1916.0,4,Politics
315,13.0,4608,1916.0,7,Culture
316,13.0,4608,1916.0,7,Culture
317,13.0,4613,1916.0,0,Routine
318,13.0,4613,1916.0,5,War
319,13.0,4618,1916.0,7,Culture
320,13.0,4621,1916.0,0,Routine
321,13.0,4625,1916.0,7,Culture
322,13.0,4626,1916.0,1,Form
323,13.0,4627,1916.0,0,Routine
324,13.0,4629,1916.0,4,Politics
325,13.0,4630,1916.0,6,Information
326,13.0,4631,1916.0,0,Routine
327,13.0,4635,1916.0,5,War
328,13.0,4646,1916.0,7,Culture
329,13.0,4649,1916.0,0,Routine
330,13.0,4656,1916.0,0,Routine
331,13.0,4661,1916.0,3,Professional Activity
332,13.0,4661,1916.0,0,Routine
333,13.0,4661,1916.0,7,Culture
334,13.0,4662,1916.0,7,Culture
335,13.0,4662,1916.0,7,Culture
336,13.0,4663,1916.0,0,Routine
337,13.0,4668,1916.0,7,Culture
338,13.0,4669,1916.0,5,War
339,13.0,4672,1916.0,7,Culture
340,13.0,4678,1916.0,5,War
341,13.0,4694,1916.0,5,War
342,13.0,4694,1916.0,7,Culture
343,13.0,4700,1916.0,4,Politics
344,13.0,4703,1916.0,0,Routine
345,13.0,4704,1916.0,4,Politics
346,13.0,4707,1916.0,4,Politics
347,13.0,4708,1916.0,7,Culture
348,13.0,4709,1916.0,5,War
349,13.0,4713,1916.0,0,Routine
350,13.0,4714,1916.0,7,Culture
351,13.0,4716,1916.0,3,Professional Activity
352,13.0,4721,1916.0,4,Politics
353,13.0,4721,1916.0,5,War
354,13.0,4728,1916.0,7,Culture
355,13.0,4739,1916.0,7,Culture
356,13.0,4748,1916.0,4,Politics
357,13.0,4748,1916.0,7,Culture
358,13.0,4750,1916.0,4,Politics
359,13.0,4779,1916.0,1,Form
360,13.0,4779,1916.0,7,Culture
361,13.0,4781,1916.0,4,Politics
362,13.0,4789,1916.0,3,Professional Activity
363,13.0,4790,1916.0,7,Culture
364,13.0,4799,1916.0,4,Politics
365,13.0,4803,1916.0,4,Politics
366,13.0,4806,1916.0,3,Professional Activity
367,13.0,4809,1916.0,7,Culture
368,13.0,4821,1916.0,7,Culture
369,13.0,4821,1916.0,5,War
370,13.0,4829,1917.0,1,Form
371,13.0,4842,1917.0,4,Politics
372,13.0,4843,1917.0,7,Culture
373,13.0,4844,1917.0,4,Politics
374,13.0,4844,1917.0,7,Culture
375,13.0,4844,1917.0,0,Routine
376,13.0,4856,1917.0,1,Form
377,13.0,4857,1917.0,8,Opinions
378,13.0,4859,1917.0,7,Culture
379,13.0,4862,1917.0,7,Culture
380,13.0,4862,1917.0,6,Information
381,13.0,4867,1917.0,7,Culture
382,13.0,4867,1917.0,1,Form
383,13.0,4868,1917.0,7,Culture
384,13.0,4868,1917.0,6,Information
385,13.0,4871,1917.0,7,Culture
386,13.0,4881,1917.0,4,Politics
387,13.0,4882,1917.0,1,Form
388,13.0,4892,1917.0,0,Routine
389,13.0,4893,1917.0,1,Form
390,13.0,4895,1917.0,7,Culture
391,13.0,4895,1917.0,5,War
392,13.0,4897,1917.0,1,Form
393,13.0,4897,1917.0,7,Culture
394,13.0,4898,1917.0,0,Routine
395,13.0,4900,1917.0,3,Professional Activity
396,13.0,4901,1917.0,3,Professional Activity
397,13.0,4901,1917.0,1,Form
398,13.0,4905,1917.0,7,Culture
399,13.0,4909,1917.0,4,Politics
400,13.0,4916,1917.0,7,Culture
401,13.0,4923,1917.0,0,Routine
402,13.0,4925,1917.0,7,Culture
403,13.0,4929,1917.0,4,Politics
404,13.0,4930,1917.0,4,Politics
405,13.0,4932,1917.0,6,Information
406,13.0,4933,1917.0,4,Politics
407,13.0,4936,1917.0,4,Politics
408,13.0,4940,1917.0,4,Politics
409,13.0,4946,1917.0,4,Politics
410,13.0,4947,1917.0,7,Culture
411,13.0,4947,1917.0,4,Politics
412,13.0,4950,1917.0,7,Culture
413,13.0,4950,1917.0,3,Professional Activity
414,13.0,4951,1917.0,0,Routine
415,13.0,4954,1917.0,0,Routine
416,13.0,4959,1917.0,7,Culture
417,13.0,4982,1917.0,4,Politics
418,13.0,4982,1917.0,0,Routine
419,13.0,4983,1917.0,1,Form
420,13.0,4987,1917.0,4,Politics
421,13.0,4997,1917.0,4,Politics
422,13.0,5001,1917.0,6,Information
423,13.0,5001,1917.0,0,Routine
424,13.0,5002,1917.0,5,War
425,13.0,5002,1917.0,4,Politics
426,13.0,5007,1917.0,0,Routine
427,13.0,5008,1917.0,7,Culture
428,13.0,5010,1917.0,4,Politics
429,13.0,5015,1917.0,4,Politics
430,13.0,5016,1917.0,0,Routine
431,13.0,5019,1917.0,7,Culture
432,13.0,5020,1917.0,5,War
433,13.0,5021,1917.0,0,Routine
434,13.0,5022,1917.0,0,Routine
435,13.0,5026,1917.0,4,Politics
436,13.0,5026,1917.0,3,Professional Activity
437,13.0,5028,1917.0,0,Routine
438,13.0,5029,1917.0,0,Routine
439,13.0,5029,1917.0,8,Opinions
440,13.0,5030,1917.0,4,Politics
441,13.0,5037,1917.0,4,Politics
442,13.0,5038,1917.0,5,War
443,13.0,5039,1917.0,7,Culture
444,13.0,5041,1917.0,7,Culture
445,13.0,5042,1917.0,1,Form
446,13.0,5050,1917.0,4,Politics
447,13.0,5053,1917.0,1,Form
448,13.0,5057,1917.0,5,War
449,13.0,5062,1917.0,5,War
450,13.0,5064,1917.0,1,Form
451,13.0,5065,1917.0,0,Routine
452,13.0,5066,1917.0,0,Routine
453,13.0,5072,1917.0,4,Politics
454,13.0,5074,1917.0,5,War
455,13.0,5075,1917.0,5,War
456,13.0,5075,1917.0,0,Routine
457,13.0,5076,1917.0,4,Politics
458,13.0,5083,1917.0,0,Routine
459,13.0,5085,1917.0,4,Politics
460,13.0,5087,1917.0,3,Professional Activity
461,13.0,5089,1917.0,7,Culture
462,13.0,5099,1917.0,6,Information
463,13.0,5100,1917.0,7,Culture
464,13.0,5103,1917.0,7,Culture
465,13.0,5105,1917.0,5,War
466,13.0,5114,1917.0,5,War
467,13.0,5126,1917.0,3,Professional Activity
468,13.0,5132,1917.0,0,Routine
469,13.0,5133,1917.0,5,War
470,13.0,5134,1917.0,6,Information
471,13.0,5135,1917.0,0,Routine
472,13.0,5138,1917.0,3,Professional Activity
473,13.0,5143,1917.0,1,Form
474,13.0,5151,1919.0,1,Form
475,14.0,5209,1941.0,4,Politics
476,14.0,5216,1941.0,4,Politics
477,14.0,5222,1941.0,7,Culture
478,14.0,5236,1942.0,2,Personal Mentions
479,14.0,5237,1942.0,5,War
480,14.0,5239,1942.0,5,War
481,14.0,5239,1942.0,0,Routine
482,14.0,5242,1942.0,0,Routine
483,14.0,5324,1942.0,0,Routine
484,14.0,5324,1942.0,0,Routine
485,14.0,5346,1942.0,0,Routine
486,14.0,5381,1942.0,4,Politics
487,14.0,5382,1942.0,5,War
488,14.0,5386,1942.0,7,Culture
489,14.0,5401,1942.0,0,Routine
490,14.0,5402,1942.0,4,Politics
491,14.0,5403,1942.0,4,Politics
492,14.0,5405,1942.0,0,Routine
493,14.0,5406,1942.0,0,Routine
494,14.0,5408,1942.0,4,Politics
495,14.0,5410,1942.0,4,Politics
496,14.0,5412,1942.0,4,Politics
497,14.0,5416,1942.0,4,Politics
498,14.0,5418,1942.0,4,Politics
499,14.0,5418,1942.0,0,Routine
500,14.0,5420,1942.0,6,Information
501,14.0,5470,1942.0,7,Culture
502,14.0,5481,1942.0,7,Culture
503,14.0,5483,1942.0,4,Politics
504,14.0,5485,1942.0,0,Routine
505,14.0,5485,1942.0,4,Politics
506,14.0,5487,1942.0,5,War
507,14.0,5487,1942.0,3,Professional Activity
508,14.0,5487,1942.0,5,War
509,14.0,5488,1942.0,5,War
510,14.0,5502,1942.0,5,War
511,14.0,5504,1942.0,7,Culture
512,14.0,5506,1942.0,7,Culture
513,14.0,5509,1942.0,5,War
514,14.0,5518,1942.0,7,Culture
515,14.0,5534,1942.0,4,Politics
516,14.0,5535,1942.0,7,Culture
517,14.0,5537,1942.0,5,War
518,14.0,5540,1942.0,5,War
519,14.0,5553,1943.0,4,Politics
520,14.0,5555,1943.0,7,Culture
521,14.0,5636,1943.0,5,War
522,14.0,5647,1943.0,0,Routine
523,14.0,5660,1943.0,4,Politics
524,14.0,5664,1943.0,4,Politics
525,14.0,5671,1943.0,4,Politics
526,14.0,5680,1943.0,3,Professional Activity
527,14.0,5722,1943.0,4,Politics
528,14.0,5730,1943.0,1,Form
529,14.0,5757,1943.0,7,Culture
530,14.0,5768,1943.0,7,Culture
531,14.0,5774,1944.0,0,Routine
532,14.0,5790,1944.0,4,Politics
533,14.0,5805,1944.0,4,Politics
534,14.0,5827,1944.0,7,Culture
535,14.0,5828,1944.0,4,Politics
536,14.0,5838,1944.0,4,Politics
537,14.0,5877,1945.0,3,Professional Activity
538,14.0,5879,1945.0,0,Routine
539,15.0,5889,1932.0,0,Routine
540,15.0,5889,1932.0,0,Routine
541,15.0,5890,1934.0,4,Politics
542,15.0,5890,1934.0,1,Form
543,15.0,5906,1936.0,4,Politics
544,15.0,5906,1936.0,5,War
545,15.0,5906,1936.0,5,War
546,15.0,5908,1936.0,1,Form
547,15.0,5908,1936.0,0,Routine
548,15.0,5909,1936.0,7,Culture
549,15.0,5937,1936.0,3,Professional Activity
550,15.0,5970,1938.0,5,War
551,15.0,5977,1938.0,3,Professional Activity
552,15.0,5982,1938.0,7,Culture
553,15.0,5982,1938.0,4,Politics
554,15.0,5987,1938.0,3,Professional Activity
555,15.0,5987,1938.0,6,Information
556,15.0,5987,1938.0,1,Form
557,15.0,5987,1938.0,1,Form
558,15.0,5987,1938.0,3,Professional Activity
559,15.0,5987,1938.0,6,Information
560,15.0,5990,1939.0,5,War
561,15.0,5990,1939.0,6,Information
562,15.0,5996,1939.0,1,Form
563,15.0,5997,1939.0,0,Routine
564,15.0,6001,1939.0,6,Information
565,15.0,6002,1939.0,4,Politics
566,15.0,6005,1939.0,7,Culture
567,15.0,6013,1939.0,0,Routine
568,15.0,6013,1939.0,5,War
569,15.0,6014,1939.0,7,Culture
570,15.0,6014,1939.0,7,Culture
571,15.0,6016,1939.0,2,Personal Mentions
572,15.0,6016,1939.0,5,War
573,15.0,6017,1939.0,5,War
574,15.0,6018,1939.0,1,Form
575,15.0,6022,1939.0,0,Routine
576,15.0,6022,1939.0,4,Politics
577,15.0,6022,1939.0,4,Politics
578,15.0,6026,1939.0,0,Routine
579,15.0,6027,1940.0,5,War
580,15.0,6027,1940.0,6,Information
581,15.0,6027,1940.0,1,Form
582,15.0,6027,1940.0,7,Culture
583,15.0,6027,1940.0,3,Professional Activity
584,15.0,6027,1940.0,1,Form
585,15.0,6028,1940.0,5,War
586,15.0,6032,1940.0,0,Routine
587,15.0,6032,1940.0,0,Routine
588,15.0,6032,1940.0,1,Form
589,15.0,6036,1940.0,5,War
590,15.0,6036,1940.0,1,Form
591,15.0,6038,1940.0,2,Personal Mentions
592,15.0,6043,1941.0,7,Culture
593,15.0,6048,1941.0,4,Politics
594,15.0,6048,1941.0,0,Routine
595,15.0,6051,1941.0,7,Culture
596,15.0,6053,1941.0,7,Culture
597,15.0,6054,1941.0,1,Form
598,15.0,6062,1942.0,5,War
599,15.0,6110,1942.0,5,War
600,15.0,6110,1942.0,3,Professional Activity
601,15.0,6110,1942.0,5,War
602,15.0,6110,1942.0,5,War
603,15.0,6110,1942.0,4,Politics
604,15.0,6113,1942.0,5,War
605,15.0,6113,1942.0,0,Routine
606,15.0,6116,1942.0,7,Culture
607,15.0,6116,1942.0,5,War
608,15.0,6116,1942.0,0,Routine
609,15.0,6116,1942.0,5,War
610,15.0,6119,1942.0,7,Culture
611,15.0,6119,1942.0,7,Culture
612,15.0,6123,1942.0,3,Professional Activity
613,15.0,6123,1942.0,0,Routine
614,15.0,6124,1942.0,4,Politics
615,15.0,6124,1942.0,4,Politics
616,15.0,6124,1942.0,5,War
617,15.0,6124,1942.0,4,Politics
618,15.0,6124,1942.0,3,Professional Activity
619,15.0,6130,1942.0,5,War
620,15.0,6130,1942.0,4,Politics
621,15.0,6135,1943.0,0,Routine
622,15.0,6143,1943.0,4,Politics
623,15.0,6143,1943.0,0,Routine
624,15.0,6143,1943.0,5,War
625,15.0,6145,1943.0,3,Professional Activity
626,15.0,6145,1943.0,7,Culture
627,15.0,6145,1943.0,1,Form
628,15.0,6152,1943.0,2,Personal Mentions
629,15.0,6152,1943.0,0,Routine
630,15.0,6154,1943.0,6,Information
631,15.0,6154,1943.0,5,War
632,15.0,6155,1943.0,0,Routine
633,15.0,6155,1943.0,7,Culture
634,15.0,6155,1943.0,3,Professional Activity
635,15.0,6155,1943.0,4,Politics
636,15.0,6155,1943.0,0,Routine
637,15.0,6155,1943.0,4,Politics
638,15.0,6155,1943.0,3,Professional Activity
639,15.0,6155,1943.0,3,Professional Activity
640,15.0,6155,1943.0,5,War
641,15.0,6159,1943.0,5,War
642,15.0,6164,1943.0,4,Politics
643,15.0,6164,1943.0,4,Politics
644,15.0,6164,1943.0,5,War
645,15.0,6166,1943.0,4,Politics
646,15.0,6167,1943.0,0,Routine
647,15.0,6168,1943.0,3,Professional Activity
648,15.0,6168,1943.0,5,War
649,15.0,6168,1943.0,3,Professional Activity
650,15.0,6168,1943.0,1,Form
651,15.0,6182,1943.0,1,Form
652,15.0,6182,1943.0,5,War
653,15.0,6185,1943.0,1,Form
654,15.0,6185,1943.0,6,Information
655,15.0,6186,1943.0,5,War
656,15.0,6190,1943.0,5,War
657,15.0,6190,1943.0,5,War
658,15.0,6190,1943.0,6,Information
659,15.0,6191,1943.0,4,Politics
660,15.0,6191,1943.0,7,Culture
661,15.0,6191,1943.0,0,Routine
662,15.0,6192,1943.0,5,War
663,15.0,6200,1943.0,7,Culture
664,15.0,6200,1943.0,6,Information
665,15.0,6200,1943.0,5,War
666,15.0,6201,1943.0,7,Culture
667,15.0,6205,1943.0,0,Routine
668,15.0,6205,1943.0,5,War
669,15.0,6205,1943.0,4,Politics
670,15.0,6207,1943.0,5,War
671,15.0,6213,1943.0,0,Routine
672,15.0,6213,1943.0,7,Culture
673,15.0,6214,1943.0,0,Routine
674,15.0,6215,1943.0,3,Professional Activity
675,15.0,6215,1943.0,7,Culture
676,15.0,6215,1943.0,0,Routine
677,15.0,6215,1943.0,5,War
678,15.0,6222,1943.0,5,War
679,15.0,6222,1943.0,7,Culture
680,15.0,6222,1943.0,5,War
681,15.0,6225,1944.0,5,War
682,15.0,6225,1944.0,7,Culture
683,15.0,6225,1944.0,5,War
684,15.0,6225,1944.0,7,Culture
685,15.0,6231,1944.0,5,War
686,15.0,6233,1944.0,1,Form
687,15.0,6233,1944.0,0,Routine
688,15.0,6233,1944.0,1,Form
689,15.0,6235,1944.0,7,Culture
690,15.0,6236,1944.0,0,Routine
691,15.0,6237,1944.0,5,War
692,15.0,6244,1944.0,7,Culture
693,15.0,6244,1944.0,5,War
694,15.0,6247,1944.0,0,Routine
695,15.0,6249,1944.0,4,Politics
696,15.0,6256,1944.0,4,Politics
697,15.0,6256,1944.0,5,War
698,15.0,6257,1944.0,3,Professional Activity
699,15.0,6259,1944.0,5,War
700,15.0,6259,1944.0,5,War
701,15.0,6264,1944.0,1,Form
702,15.0,6264,1944.0,3,Professional Activity
703,15.0,6275,1944.0,7,Culture
